date,TRI_NIFTY_50_TotalReturnsIndex,TRI_NIFTY_BANK_TotalReturnsIndex,TRI_NIFTY_IT_TotalReturnsIndex,TRI_NIFTY_PHARMA_TotalReturnsIndex,TRI_NIFTY_FMCG_TotalReturnsIndex,TRI_NIFTY_AUTO_TotalReturnsIndex,TRI_NIFTY_MIDCAP_100_TotalReturnsIndex,TRI_NIFTY_SMALLCAP_100_TotalReturnsIndex,TRI_NIFTY_REALTY_TotalReturnsIndex,TRI_NIFTY_METAL_TotalReturnsIndex,TRI_NIFTY_ENERGY_TotalReturnsIndex,TRI_NIFTY_FIN_SERVICE_TotalReturnsIndex,TRI_NIFTY_INFRA_TotalReturnsIndex
2025-03-28,35054.08,71343.24,51589.18,26206.01,87101.11,27967.8,69798.56,20695.76,941.52,13660.1,58374.89,31521.25,11017.5
2025-04-01,34527.01,70323.02,50322.78,25752.66,86307.85,27888.68,69200.61,20550.77,912.29,13546.46,57883.76,30835.52,10928.56
2025-04-02,34775.4,71043.27,50746.33,25977.16,87284.44,28116.66,70313.12,20781.74,945.26,13641.36,58187.2,31112.87,10987.19
2025-04-03,34652.84,71388.16,48611.68,26560.69,87463.15,27795.14,70460.3,20901.34,944.27,13528.84,58354.37,31081.31,11014.09
2025-04-04,34137.61,71257.24,46869.29,25490.06,87507.44,27045.43,68412.23,20156.21,910.28,12641.4,56179.27,31143.36,10722.91
2025-04-07,33030.49,68984.56,45690.79,24790.25,86549.09,26024.18,65931.5,19374.41,858.45,11787.98,54624.16,30054.95,10369.02
2025-04-08,33588.28,69885.12,46495.85,25264.29,88270.72,26447.86,67320.84,19787.25,879.7,11967.12,55410.44,30549.05,10563.42
2025-04-09,33384.56,69510.43,45478.96,24766.39,89838.65,26450.8,66975.14,19617.19,863.03,11789.66,54875.23,30336.79,10533.54
2025-04-11,34024.5,70564.95,45791.52,25368.46,90612.99,26986.98,68217.1,20182.1,873.92,12271.63,56356.93,30868.36,10747.03
2025-04-15,34769.71,72470.35,46539.03,25926.75,90866.34,27903.1,70206.76,20803.4,923.21,12664.54,57566.22,31779.92,11008.12
2025-04-16,34931.66,73491.78,46567.31,25879.75,91595.7,27784.32,70708.55,21021.96,929.91,12702.02,58175.42,32045.72,11048.17
2025-04-17,35549.39,75113.91,46674.76,26192.75,92129.84,28069.72,71130.31,21100.34,934.7,12734.64,58767.66,32774.16,11245.48
2025-04-21,35957.62,76517.24,47741.51,26470.83,91245.53,28664.55,72908.9,21567.28,955.7,13000.57,60233.91,33231.14,11370.28
2025-04-22,36019.75,76991.41,47470.17,26578.69,92974.52,28766.6,73479.84,21724.93,978.8,13024.62,60017.62,33469.62,11314.79
2025-04-23,36260.74,76607.96,49531.17,26951.73,93468.89,29450.46,74349.72,21819.79,991.81,13126.46,60432.68,33245.12,11394.79
2025-04-24,36138.21,76374.59,49380.74,27243.9,92476.67,29375.77,74253.47,21811.75,977.89,13150.5,60383.42,33068.39,11365.17
2025-04-25,35829.16,75631.16,49737.56,26633.84,91899.27,28885.84,72370.66,21276.46,950.42,12874.75,59044.13,32731.6,11188.85
2025-04-28,36266.41,76694.76,49689.24,27161.42,92042.19,29356.59,73546.07,21443.25,963.89,13055.22,60056.73,33052.88,11410.99
2025-04-29,36277.48,76637.3,50301.8,26874.47,91805.23,29285.77,73745.57,21522.7,961.37,12930.96,59882.64,32929.91,11416.19
2025-04-30,36274.87,76216.53,50126.14,26993.29,91757.84,29298.07,73120.06,21149.99,979.74,12892.88,59539.83,32828.96,11444.83
2025-05-02,36293.51,76255.53,50261.85,26813.48,91443.94,29269.34,72552.92,21140.96,974.99,12797.61,59370.27,32877.0,11456.12
2025-05-05,36464.1,75984.57,50401.01,26997.38,92555.78,29811.32,73864.88,21357.12,981.5,12920.42,60143.87,32893.56,11588.6
2025-05-06,36342.6,75087.93,50230.09,26698.08,92469.92,29861.76,72189.81,20823.79,946.37,12807.03,58730.9,32647.26,11489.39
2025-05-07,36394.46,75557.62,50301.64,26608.91,91998.75,30356.21,73340.67,21110.29,956.96,12932.32,59212.5,32894.49,11494.8
2025-05-08,36184.82,75218.33,50416.7,26178.24,91072.8,29778.45,71910.78,20809.17,933.33,12662.42,58319.9,32661.89,11379.14
2025-05-09,35789.63,74152.42,50252.18,26125.62,90442.53,29717.53,71906.33,20683.69,911.18,12650.61,57976.88,32062.59,11284.37
2025-05-12,37156.25,76625.63,53616.95,26164.03,92829.69,30732.26,74868.7,21560.19,965.18,13392.27,60405.97,33314.17,11697.54
2025-05-13,36639.87,76014.11,52317.36,26482.71,91601.47,30426.0,75010.09,21735.24,958.21,13272.69,60084.13,32947.59,11564.61
2025-05-14,36771.94,75821.04,53016.12,26632.41,91630.01,30675.02,75850.7,22049.04,974.46,13599.42,60938.93,32871.57,11630.48
2025-05-15,37361.05,76587.97,53632.76,26843.41,92173.55,31263.41,76383.71,22170.46,993.26,13836.67,61498.6,33295.6,11813.54
2025-05-16,37318.13,76712.1,53182.55,26821.75,92784.68,31458.18,77099.37,22585.13,1009.37,13824.39,62024.17,33330.27,11793.71
2025-05-19,37207.25,76803.31,52489.85,26954.71,92612.17,31588.75,77160.06,22699.93,1032.25,13837.75,62069.48,33372.1,11776.2
2025-05-20,36817.14,76050.29,52217.74,26602.26,91393.57,30903.99,75913.23,22485.6,1020.71,13755.59,61624.81,32976.86,11657.1
2025-05-21,37010.35,76324.34,52577.12,26933.86,91729.98,31125.83,76507.18,22569.92,1038.29,13833.86,61993.46,33160.43,11715.59
2025-05-22,36706.44,76138.93,51890.9,26683.58,90407.76,30827.27,76126.03,22511.45,1033.56,13791.0,61489.06,33017.26,11637.28
2025-05-23,37069.55,76772.19,52408.36,26575.07,91877.73,30900.0,76616.46,22692.12,1036.25,13896.09,61977.39,33343.91,11735.27
2025-05-26,37290.3,77012.97,52944.07,26658.83,92768.25,31225.75,77129.41,22775.01,1044.17,14026.83,62402.95,33477.97,11784.65
2025-05-27,37029.33,76709.19,52545.52,26687.51,91951.75,31007.3,77253.55,22798.7,1046.73,13964.52,62399.99,33262.54,11710.56
2025-05-28,36943.42,76798.18,52495.47,26524.33,91153.78,30797.25,77245.88,22874.42,1045.17,13881.19,62413.31,33301.63,11683.08
2025-05-29,37066.34,76977.02,52899.6,26767.4,91076.81,30953.17,77672.86,23009.95,1057.11,14049.67,62587.46,33335.16,11724.84
2025-05-30,36972.5,77259.24,52494.23,26584.74,90508.01,30650.8,77622.5,23005.86,1050.09,13811.68,62396.82,33369.84,11687.29
2025-06-02,36921.62,77472.23,52128.68,26525.31,91243.95,30652.69,78103.12,23278.91,1074.33,13714.54,62492.02,33305.8,11701.36
2025-06-03,36674.69,77051.7,51781.34,26475.84,90799.05,30576.0,77753.77,23305.12,1087.22,13705.12,61823.88,33062.18,11622.43
2025-06-04,36805.09,77158.31,52055.62,26497.51,90913.31,30694.74,78304.68,23489.05,1079.54,13787.87,62144.87,33074.26,11698.05
2025-06-05,37000.49,77274.67,52295.01,26835.37,91080.07,30660.01,78816.12,23714.85,1098.49,13869.16,62302.53,33228.63,11767.0
2025-06-06,37377.42,78407.69,52558.39,26885.2,91358.82,31127.18,79776.55,23908.38,1149.94,14132.02,62480.06,33811.36,11845.36
2025-06-09,37527.12,78769.66,53085.96,27061.77,91724.56,31279.55,80675.07,24282.76,1148.31,14237.98,63225.68,33992.62,11934.06
2025-06-10,37531.76,78477.91,53974.89,27212.04,92007.3,31255.72,80683.83,24316.72,1135.21,14287.17,63508.22,33834.22,11922.2
2025-06-11,37587.31,78243.27,54657.42,27347.38,91388.1,31316.47,80294.69,24186.71,1136.23,14266.28,63698.6,33737.14,11952.4
2025-06-12,37209.11,77720.54,54200.81,27321.33,90215.12,30798.94,79013.88,23761.21,1113.25,14044.92,62470.09,33472.84,11786.26
2025-06-13,36957.38,76951.13,54213.45,27258.11,89270.52,30687.93,78727.03,23648.05,1113.9,13910.93,62161.33,33167.4,11705.1
2025-06-16,37298.12,77529.74,55064.35,27325.43,89837.24,30741.68,79463.6,23872.55,1128.58,14060.35,62630.73,33443.43,11831.63
2025-06-17,37158.95,77209.98,55463.24,26808.85,89567.88,30556.25,78947.7,23706.7,1121.27,13866.9,62327.31,33313.54,11775.55
2025-06-18,37097.13,77368.76,55004.95,26766.23,89148.19,30668.09,78582.48,23652.8,1115.95,13767.46,62034.3,33248.47,11734.65
2025-06-19,37069.02,77020.52,54489.26,26584.48,88871.6,30829.03,77307.01,23183.04,1098.07,13590.4,61349.61,33122.13,11709.22
2025-06-20,37546.89,77956.52,54949.38,26798.88,89440.44,31150.94,78445.97,23416.13,1121.23,13737.95,61926.49,33563.36,11913.3
2025-06-23,37343.91,77688.35,54135.74,26815.28,88950.17,30866.73,78731.79,23581.5,1120.12,13828.03,61941.66,33447.26,11852.64
2025-06-24,37452.24,78246.23,54141.14,26872.17,89146.07,31047.13,79298.91,23751.19,1121.89,13992.09,62147.11,33691.45,11900.77
2025-06-25,37751.94,78466.92,55026.64,27036.74,89803.8,31349.11,79649.66,24105.83,1127.9,14049.47,62311.32,33818.42,12011.49
2025-06-26,38206.88,79278.36,54956.13,27040.94,90413.23,31525.29,80117.3,24205.92,1116.66,14373.77,62934.96,34318.68,12207.57
2025-06-27,38398.23,79850.9,54711.92,27221.61,90397.19,31586.17,80330.69,24427.5,1099.41,14424.47,63567.3,34563.12,12315.76
2025-06-30,38217.32,79668.65,54890.91,27358.28,90027.97,31408.03,80812.33,24554.01,1091.25,14359.05,63612.62,34348.78,12278.15
2025-07-01,38254.39,79872.57,54726.27,27361.5,89403.08,31344.15,80824.29,24529.04,1088.61,14403.9,63458.56,34285.24,12332.8
2025-07-02,38121.99,79232.76,54790.99,27447.78,89299.26,31443.94,80712.29,24427.89,1073.01,14606.69,63199.67,33953.44,12303.83
2025-07-03,38049.97,78944.66,54756.07,27563.84,89424.04,31582.18,80733.96,24492.16,1065.37,14492.56,63254.59,33793.19,12265.52
2025-07-04,38142.94,79286.67,55196.09,27788.71,89813.69,31616.75,80746.5,24503.09,1075.11,14427.74,63526.95,33961.35,12311.18
2025-07-07,38145.33,79171.73,54773.87,27785.0,91318.81,31568.58,80527.32,24396.35,1075.95,14340.03,63566.62,33919.82,12338.7
2025-07-08,38239.39,79598.67,54937.8,27537.56,91074.51,31448.62,80392.28,24325.61,1086.6,14338.49,63694.41,34151.66,12372.93
2025-07-09,38169.85,79539.21,54511.65,27590.48,91800.14,31569.23,80289.65,24470.08,1070.46,14138.27,63540.7,34204.27,12292.58
2025-07-10,37990.41,79181.19,54082.91,27443.76,91278.29,31532.93,80046.58,24404.19,1078.11,14197.04,63419.21,34110.58,12214.99
2025-07-11,37684.07,78909.83,53119.84,27629.09,91741.15,30976.08,79363.64,24159.73,1065.15,14135.78,62810.55,33947.81,12079.92
2025-07-14,37582.84,78924.65,52536.69,27858.42,91930.41,31052.83,79923.54,24406.29,1079.91,14173.57,62990.11,33883.55,12072.82
2025-07-15,37752.92,79260.18,52749.38,28175.85,92592.38,31518.53,80681.57,24640.72,1088.44,14179.58,63177.03,34043.72,12120.19
2025-07-16,37780.94,79485.79,53120.53,28086.55,93013.33,31658.16,80692.44,24647.29,1093.89,14102.4,63250.83,34027.85,12135.59
2025-07-17,37630.21,79012.87,52384.0,28194.04,93271.7,31646.76,80554.97,24618.04,1107.45,14196.78,63402.78,33892.62,12091.9
2025-07-18,37435.72,78261.73,52432.12,28085.14,92745.2,31508.05,80011.68,24421.24,1106.12,14250.62,63048.11,33575.16,12044.52
2025-07-21,37619.09,79192.97,52276.68,28009.42,92278.72,31719.85,80504.22,24419.53,1113.16,14397.26,63077.5,34119.81,12019.19
2025-07-22,37574.38,78919.42,52032.67,27730.16,91919.69,31483.62,80010.18,24335.87,1101.85,14363.82,62990.4,34124.23,11946.29
2025-07-23,37812.76,79551.32,52163.38,27867.23,91437.82,31752.01,80285.95,24337.6,1073.23,14432.72,63172.16,34409.23,12035.48
2025-07-24,37578.97,79350.53,51011.88,28020.9,90415.4,31786.06,79817.0,24076.69,1062.08,14437.6,62729.12,34195.07,11970.83
2025-07-25,37257.14,78659.7,50289.04,28213.51,89585.01,31383.02,78540.58,23572.82,1051.67,14200.76,61340.73,33921.69,11851.4
2025-07-28,37027.65,78041.88,50002.75,28336.06,89836.13,31266.16,77879.81,23277.12,1010.62,14037.04,60942.36,33677.74,11760.13
2025-07-29,37238.03,78232.67,50007.25,28723.58,90095.78,31536.41,78511.73,23517.69,1026.79,14177.56,61619.5,33785.93,11903.69
2025-07-30,37288.94,78133.42,50160.59,28727.34,90307.94,31348.21,78453.99,23395.78,1017.01,14162.57,61639.25,33789.46,11963.22
2025-07-31,37158.88,77870.81,49912.72,28351.08,91613.3,31230.37,77724.29,23150.98,1011.11,13990.38,61124.06,33721.75,11855.71
2025-08-01,36863.4,77391.66,48990.85,27405.63,92299.64,30983.6,76702.82,22771.81,993.17,13714.46,60732.0,33526.77,11729.44
2025-08-04,37099.55,77394.08,49773.79,27582.54,92277.07,31481.93,77779.75,23062.11,1010.78,14054.23,60809.02,33506.7,11846.59
2025-08-05,36989.75,77033.53,49535.0,27354.86,91609.82,31599.44,77474.37,23026.58,1006.12,14066.63,60793.26,33376.23,11826.15
2025-08-06,36880.81,77104.39,48675.05,26799.05,90783.17,31430.8,76855.31,22768.97,990.94,14010.42,60469.77,33373.24,11794.66
2025-08-07,36913.76,77257.41,49100.0,26999.61,90894.45,31509.19,77112.96,22817.26,989.67,14028.35,60348.57,33414.66,11764.81
2025-08-08,36566.63,76539.1,48635.81,26653.41,90240.99,31067.91,75849.8,22481.3,968.76,13797.11,59964.37,33115.3,11611.92
2025-08-11,36900.03,77242.94,48842.43,26905.6,90913.17,31397.6,76495.58,22567.05,986.78,13869.07,60348.19,33418.29,11740.36
2025-08-12,36780.73,76746.15,49025.76,27091.01,90460.43,31573.39,76286.8,22575.7,979.56,13921.68,60576.74,33133.49,11735.13
2025-08-13,36978.89,76938.2,49052.11,27560.25,90436.77,31925.48,76774.09,22726.55,982.11,14097.04,60573.55,33264.17,11805.94
2025-08-14,37010.27,77161.83,49250.38,27592.03,89855.04,31920.38,76554.16,22647.5,974.72,13908.69,60136.25,33387.1,11769.91
2025-08-18,37379.38,77709.85,48970.12,27578.73,90920.32,33255.02,77379.14,22961.48,995.89,14167.1,60160.97,33740.63,11848.17
2025-08-19,37537.42,77891.44,49142.22,27486.66,91877.73,33691.1,78126.36,23122.15,1002.33,14272.81,60672.79,33719.33,11957.49
2025-08-20,37642.41,77659.07,50461.88,27365.52,93155.78,33707.71,78486.5,23192.01,1012.96,14333.53,60811.93,33586.82,11992.52
2025-08-21,37696.23,77738.49,50509.75,27624.85,92562.35,33586.25,78189.09,23189.31,1016.8,14327.36,60595.89,33695.27,12010.47
2025-08-22,37375.09,76908.73,50109.58,27733.61,91632.47,33522.66,78102.25,23132.61,1008.82,14154.08,60295.09,33372.58,11922.46
2025-08-25,37521.9,76894.67,51296.14,27855.42,91540.78,33673.35,78199.53,23122.39,1016.37,14246.58,60271.95,33359.71,11927.94
2025-08-26,37137.57,75934.01,50989.5,27391.1,92371.56,33536.81,76931.98,22653.93,993.62,14010.06,59331.22,32910.43,11743.4
2025-08-28,36820.25,75055.28,50177.33,27164.78,91427.84,33355.6,75957.96,22326.21,978.74,13905.06,58854.02,32514.38,11658.57
2025-08-29,36709.0,74825.59,49742.53,27159.48,92297.28,33060.73,75524.68,22239.56,965.68,13820.97,58776.77,32422.32,11617.22
2025-09-01,37006.87,75309.27,50533.48,27128.04,92352.14,33986.72,77012.83,22590.08,975.7,14048.15,59680.75,32645.25,11713.96
2025-09-02,36938.57,74833.1,50529.53,27054.7,93390.15,33887.37,77218.73,22710.4,982.79,14167.48,60266.42,32428.99,11735.51
2025-09-03,37142.11,75400.0,50157.76,27353.23,93659.32,34139.63,77719.05,22913.26,986.81,14608.41,60504.25,32631.36,11764.35
2025-09-04,37177.94,75411.04,49688.55,27298.15,93880.95,34430.24,77199.37,22749.96,979.11,14517.77,59990.73,32784.6,11708.78
2025-09-05,37188.02,75465.58,48971.36,27309.87,92546.11,34861.68,77356.66,22792.92,967.75,14616.31,60013.83,32830.14,11732.12
2025-09-08,37236.28,75566.44,48511.31,27235.65,92347.54,36012.19,77752.22,22831.18,972.26,14675.89,60001.16,32897.83,11753.01
2025-09-09,37379.78,75607.17,49848.11,27469.11,92883.38,36003.27,77892.07,22908.6,969.4,14700.54,59929.45,32922.26,11745.06
2025-09-10,37536.88,76053.31,51160.0,27555.56,93474.58,35541.67,78617.56,23080.51,980.28,14738.65,60416.73,33127.47,11781.34
2025-09-11,37585.52,76239.59,50905.06,27682.56,93645.18,35423.13,78677.18,23082.02,980.28,14789.26,60949.81,33197.11,11846.55
2025-09-12,37748.61,76434.47,51056.71,27828.52,92981.89,35584.95,78926.66,23230.71,980.89,14926.21,61148.59,33431.15,11887.54
2025-09-15,37681.33,76543.98,50761.83,27652.34,92972.36,35444.56,79282.89,23407.74,1004.73,14937.37,61485.54,33468.95,11918.46
2025-09-16,37936.66,76906.2,51200.1,27734.37,92721.3,35955.47,79708.69,23629.03,1015.49,15061.85,62031.8,33598.6,12040.36
2025-09-17,38073.65,77388.34,51532.38,27705.47,92593.59,36151.87,79775.11,23791.02,1019.68,14985.9,62253.98,33685.17,12084.38
2025-09-18,38213.97,77714.88,51960.91,28120.31,92924.68,36197.79,80080.25,23861.49,1018.94,15035.23,62034.15,33856.44,12091.89
2025-09-19,38068.84,77340.27,51717.71,28260.12,92514.77,36052.37,80116.02,23897.27,1024.56,15092.5,62566.93,33639.56,12101.77
2025-09-22,37881.41,77097.45,50193.42,27860.42,92076.95,35965.97,79580.68,23618.85,1022.38,15151.66,62999.05,33640.56,12064.34
2025-09-23,37832.09,77411.26,49838.43,27777.42,90884.71,36188.03,79305.6,23493.35,1013.28,15302.67,62707.71,33680.0,12042.29
2025-09-24,37662.84,76869.79,49478.16,27629.92,91044.89,35771.63,78529.95,23335.55,988.05,15198.52,62148.48,33463.08,11985.35
2025-09-25,37413.25,76667.19,48847.58,27377.05,90599.44,35441.74,78030.28,23202.87,971.74,15232.41,61708.9,33284.22,11893.5
2025-09-26,37058.3,75848.8,47651.01,26790.95,90171.22,35078.83,76434.11,22678.64,962.01,14938.91,60964.03,32951.83,11842.88
2025-09-29,37028.48,75948.69,47638.4,26751.22,90332.76,35015.3,76643.68,22662.83,970.46,14991.58,61382.64,32979.42,11858.54
2025-09-30,36992.7,76192.58,47584.67,26725.0,89946.25,35155.42,76638.47,22681.03,962.54,15165.35,61260.96,32998.54,11800.06
2025-10-01,37331.2,77185.62,47938.32,27072.86,90595.02,35455.17,77316.88,22930.46,973.12,15248.12,61577.26,33455.17,11820.82
2025-10-03,37418.3,77522.14,48001.34,27102.61,90702.31,35434.54,77959.99,23088.37,971.98,15526.36,61919.52,33511.65,11886.02
2025-10-06,37694.02,78241.14,49093.93,27131.89,90516.6,35572.42,78653.82,23152.83,978.61,15387.97,61908.25,33873.44,11942.34
2025-10-07,37740.1,78428.72,49075.43,27250.82,90033.58,35673.55,79025.68,23224.27,989.26,15344.37,62084.21,33956.23,11986.45
2025-10-08,37646.65,78120.4,49814.6,27041.55,89582.8,35129.01,78452.67,23104.44,971.19,15314.01,61411.68,33802.89,11910.51
2025-10-09,37850.52,78362.73,50374.89,27326.63,89940.92,35214.57,79216.13,23246.06,978.4,15645.89,61688.93,33888.98,11990.42
2025-10-10,38006.18,78945.28,50347.39,27678.01,90366.68,35392.28,79578.82,23417.97,994.75,15502.88,61951.13,34038.57,12030.09
2025-10-13,37918.98,78966.56,49953.94,27661.62,89556.84,35361.78,79666.86,23377.15,994.92,15436.24,61765.65,34093.08,12019.23
2025-10-14,37795.97,78787.27,49790.04,27455.03,89129.26,35285.46,79073.15,23168.43,985.55,15284.2,61380.08,34020.87,11966.79
2025-10-15,38067.31,79210.41,50093.99,27477.51,90008.74,35375.67,79948.38,23359.47,1015.55,15437.1,61824.55,34329.67,12088.13
2025-10-16,38460.73,80078.73,50276.89,27534.68,91825.69,35826.17,80316.05,23416.01,1034.86,15541.68,62082.11,34721.98,12190.64
2025-10-17,38652.19,80484.26,49500.64,27722.27,93079.25,36064.37,79856.59,23404.31,1035.93,15408.85,61954.16,34921.58,12234.15
2025-10-20,38855.68,80930.33,50032.82,27954.14,93047.6,36007.19,80456.78,23512.46,1040.94,15397.6,62248.7,34879.66,12395.51
2025-10-21,38893.95,80894.08,50042.96,28048.54,93067.32,36066.01,80544.92,23634.5,1040.06,15459.39,62389.08,34919.41,12400.81
2025-10-23,38928.23,80992.86,51147.16,28005.65,93335.79,36051.32,80493.03,23622.6,1042.09,15473.07,62345.27,34945.62,12332.74
2025-10-24,38783.54,80465.12,51026.61,27851.31,92638.21,35905.52,80303.61,23577.65,1043.95,15632.64,62358.89,34741.03,12310.66
2025-10-27,39067.59,81043.35,51451.1,27792.79,92771.11,36110.79,81051.53,23773.2,1059.23,15813.48,62626.81,34902.09,12486.52
2025-10-28,39022.73,81182.59,51068.45,27718.67,92246.84,35958.05,81031.46,23779.08,1048.04,16008.46,62413.53,34819.56,12505.25
2025-10-29,39199.8,81421.32,51395.56,27942.7,93077.53,35693.87,81551.64,23882.32,1054.61,16282.37,63620.96,34989.18,12657.69
2025-10-30,38934.92,80927.41,51133.9,27777.64,92630.59,35535.84,81480.06,23859.28,1055.05,16209.39,63699.13,34720.71,12587.94
2025-10-31,38700.6,80572.12,50864.33,27625.73,92408.68,35509.72,81117.05,23745.11,1051.34,16032.53,63494.94,34419.98,12532.31
2025-11-03,38762.65,81025.49,50795.57,27958.57,92343.62,35552.03,81760.92,23916.42,1074.74,16093.93,63791.08,34632.16,12567.59
2025-11-04,38513.37,80642.88,50256.28,27823.82,91787.59,35245.11,81421.58,23719.38,1066.35,15861.69,63499.19,34492.17,12513.38
2025-11-06,38381.02,80262.39,50346.11,27719.35,91616.79,35266.9,80662.99,23388.82,1050.26,15533.6,62740.18,34285.85,12432.91
2025-11-07,38366.88,80712.23,50032.7,27618.74,91327.64,35469.58,81175.27,23355.47,1050.07,15752.51,62687.43,34551.53,12312.56
2025-11-10,38497.01,80796.96,50845.69,27884.46,91158.38,35575.92,81558.35,23436.36,1047.56,15839.72,62969.52,34635.66,12355.52
2025-11-11,38678.54,81076.73,51456.38,27871.71,91469.12,35957.95,81969.53,23392.47,1045.85,15952.41,63229.36,34603.0,12451.7
2025-11-12,38950.78,81267.03,52508.53,28150.54,91479.27,36404.16,82614.32,23585.26,1040.67,15927.36,63611.63,34676.66,12537.14
2025-11-13,38955.83,81416.66,52257.9,28266.89,91013.26,36268.61,82330.65,23501.77,1045.07,15996.95,63436.26,34751.19,12590.45
2025-11-14,39002.37,81605.78,51719.04,28434.21,91542.3,36079.21,82403.95,23590.78,1044.22,15862.77,63564.6,34872.63,12614.99
2025-11-17,39157.99,82226.56,51824.39,28492.16,91733.98,36387.58,83002.69,23713.67,1048.91,15864.42,63881.45,35068.41,12657.05
2025-11-18,39003.01,82138.12,51254.47,28300.35,91217.16,36257.84,82525.01,23464.43,1028.85,15694.89,63499.18,34942.27,12617.24
2025-11-19,39217.69,82579.86,52778.13,28317.78,91245.75,36345.54,82700.74,23363.06,1025.28,15695.6,63338.82,35065.2,12640.1
2025-11-20,39427.65,82763.48,52776.24,28267.83,91321.39,36503.92,82722.79,23352.07,1023.9,15698.46,63514.87,35341.31,12712.08
2025-11-21,39241.0,82094.11,52551.23,28135.05,91449.85,36482.51,81799.16,23068.07,1004.82,15330.38,62860.39,34966.88,12671.59
2025-11-24,39077.5,82048.95,52768.6,28024.75,90845.97,36355.78,81534.98,22872.89,984.17,15141.97,62115.99,34881.25,12576.99
2025-11-25,38965.0,82028.02,52467.96,28147.47,90704.16,36271.67,81828.6,22916.59,1000.09,15225.9,61980.14,34768.04,12577.3
2025-11-26,39447.49,83014.97,53234.03,28485.63,91347.57,36692.6,82865.0,23228.8,1011.27,15539.22,63057.48,35266.76,12719.91
2025-11-27,39462.93,83306.78,53350.41,28486.48,91393.57,36569.71,82934.84,23105.91,1004.01,15528.7,62691.62,35452.84,12698.58
2025-11-28,39443.91,83328.29,53292.29,28655.05,91599.98,36796.16,82839.99,23044.48,1002.05,15557.89,62327.18,35381.87,12661.74
2025-12-01,39403.02,83228.8,53497.76,28517.28,91442.96,37085.5,82840.18,23103.24,991.82,15648.76,62311.34,35285.74,12631.34
2025-12-02,39186.92,82660.39,53485.71,28538.78,91262.47,37067.63,82659.75,22976.2,989.76,15592.32,62171.31,34969.54,12575.22
2025-12-03,39117.33,82764.23,53890.33,28542.36,90534.46,36622.86,81852.56,22812.09,982.33,15515.75,61549.92,35051.21,12472.34
